,Year,Type,Country,Area,Activity,Sex ,Fatal (Y/N),Month,New_Age
134,2017,Unprovoked,AUSTRALIA,Victoria,Surfing,F,N,6,
135,2017,Unprovoked,USA,Florida,Surfing,M,N,6,19
136,2017,Unprovoked,UNITED KINGDOM,South Devon,Surfing,M,N,6,30
137,2017,Unprovoked,USA,Florida,Fishing,M,N,6,
138,2017,Unprovoked,BAHAMAS,New Providence ,Water Sports,F,N,6,32
139,2017,Provoked,USA,South Carolina,Other,F,N,5,20
140,2017,Unprovoked,USA,Florida,Other,M,N,5,
141,2017,Invalid,AUSTRALIA,New South Wales,Fishing,M,N,5,73
142,2017,Unprovoked,UNITED ARAB EMIRATES,"Sharjah, ",Fishing,M,N,5,41
143,2017,Provoked,AUSTRALIA,Queensland,Other,M,N,5,29
144,2017,Unprovoked,MEXICO,Baja California Sur,Water Sports,M,Y,5,33
145,2017,Invalid,USA,California,Surfing,F,,5,18
146,2017,Unprovoked,USA,California,Swimming,F,N,4,
147,2017,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,4,14
148,2017,Unprovoked,USA,South Carolina,Surfing,F,N,4,33
149,2017,Unprovoked,REUNION,Saint-Leu,Surfing,M,Y,4,28
150,2017,Unprovoked,NEW ZEALAND,South Island,Surfing,F,N,4,20
151,2017,Invalid,USA,Florida,Other,F,,4,
152,2017,Unprovoked,"ST HELENA, British overseas territory",Ascension Island,Water Sports,F,N,4,40
153,2017,Invalid,USA,South Carolina,Swimming,M,,4,
154,2017,Unprovoked,USA,Florida,,,N,4,
155,2017,Unprovoked,AUSTRALIA,Western Australia,Surfing,F,Y,4,17
156,2017,Unprovoked,USA,Hawaii,Surfing,M,N,4,28
157,2017,Unprovoked,USA,Florida,Surfing,M,N,4,17
158,2017,Unprovoked,USA,Florida,Surfing,F,N,4,
159,2017,Invalid,SOUTH AFRICA,KwaZulu-Natal,Water Sports,M,,4,68
160,2017,Unprovoked,USA,Florida,Surfing,F,N,4,35
161,2017,Unprovoked,USA,Florida,Surfing,F,N,4,10
162,2017,Unprovoked,USA,Florida,Swimming,F,N,4,21
163,2017,Unprovoked,USA,Florida,Swimming,M,N,4,16
164,2017,Unprovoked,USA,Florida,Swimming,F,N,4,51
165,2017,Unprovoked,AUSTRALIA,Queensland,Other,M,N,4,39
166,2017,Unprovoked,USA,Florida,Swimming,F,N,4,17
167,2017,Unprovoked,USA,Florida,Surfing,M,N,3,58
168,2017,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,3,30
169,2017,Boat,USA,California,Water Sports,M,N,3,
170,2017,Unprovoked,PHILIPPINES,Luzon Island,Fishing,M,N,3,25
171,2017,Unprovoked,BAHAMAS,Great Exuma,Other,M,N,3,58
172,2017,Unprovoked,AUSTRALIA,Western Australia,Water Sports,F,N,2,
173,2017,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,2,
174,2017,Unprovoked,REUNION,Saint-Andre,Surfing,M,Y,2,26
175,2017,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,2,26
176,2017,Unprovoked,USA,Florida,Swimming,M,N,2,22
177,2017,Provoked,BRAZIL,Pernambuco,Other,F,N,2,
178,2017,Boat,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,2,
179,2017,Boat,USA,South Carolina,Other,,N,2,
180,2017,Unprovoked,BAHAMAS,Bimini,Water Sports,M,N,2,37
181,2017,Unprovoked,BRAZIL,Pernambuco,Swimming,M,N,1,21
182,2017,Unprovoked,USA,Florida,,M,N,1,
183,2017,Unprovoked,AUSTRALIA,Queensland,Water Sports,M,N,1,55
184,2017,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,1,57
185,2017,Unprovoked,USA,Florida,,M,N,1,
186,2017,Unprovoked,INDONESIA,Bali,Surfing,M,N,1,48
188,2017,Unprovoked,USA,Florida,Swimming,M,N,1,47
189,2017,Invalid,AUSTRALIA,New South Wales,Swimming,M,,1,20
190,2016,Unprovoked,USA,Florida,Surfing,M,N,12,16
191,2016,Unprovoked,AUSTRALIA,Western Australia,Water Sports,F,N,12,
192,2016,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,12,55
193,2016,Unprovoked,AUSTRALIA,Western Australia,Water Sports,M,N,12,61
194,2016,Unprovoked,FRENCH POLYNESIA,Tuamotos,Fishing,M,N,12,40
195,2016,Invalid,USA,Florida,Surfing,M,,12,19
196,2016,Provoked,AUSTRALIA,New South Wales,Surfing,M,N,12,20
197,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,12,65
198,2016,Provoked,AUSTRALIA,Victoria,Fishing,M,N,11,73
199,2016,Unprovoked,USA,Hawaii,Swimming,F,N,11,58
200,2016,Unprovoked,USA,Florida,Surfing,M,N,10,41
201,2016,Unprovoked,USA,Florida,Surfing,M,N,10,42
202,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,10,36
203,2016,Unprovoked,USA,Hawaii,Surfing,M,N,10,36
204,2016,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,10,
205,2016,Unprovoked,USA,Hawaii,Water Sports,F,N,10,66
206,2016,Invalid,MEXICO,,Water Sports,M,,10,
207,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,10,25
208,2016,Unprovoked,USA,Oregon,Surfing,M,N,10,29
209,2016,Unprovoked,USA,Florida,Surfing,M,N,10,21
210,2016,Unprovoked,USA,Florida,Surfing,M,N,10,32
211,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,9,17
212,2016,Unprovoked,USA,Florida,Surfing,M,N,9,16
213,2016,Unprovoked,USA,Florida,Surfing,M,N,9,36
214,2016,Unprovoked,USA,Florida,Surfing,M,N,9,43
215,2016,Unprovoked,USA,California,Surfing,M,N,9,43
216,2016,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,9,
217,2016,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,9,
218,2016,Boat,AUSTRALIA,Western Australia,Fishing,,N,9,
219,2016,Unprovoked,USA,Florida,Swimming,M,N,9,60
220,2016,Unprovoked,USA,Hawaii,Swimming,F,N,9,51
221,2016,Unprovoked,NEW CALEDONIA,North Province,Surfing,M,Y,9,50
222,2016,Unprovoked,USA,South Carolina,Surfing,F,N,9,12
223,2016,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,9,
224,2016,Unprovoked,USA,Florida,Surfing,M,N,9,9
225,2016,Unprovoked,USA,California,Fishing,M,N,9,22
227,2016,Unprovoked,USA,Florida,Surfing,M,N,8,25
228,2016,Unprovoked,USA,Florida,Surfing,M,N,8,37
229,2016,Unprovoked,REUNION,,Surfing,M,N,8,20
230,2016,Unprovoked,USA,Florida,Swimming,M,N,8,49
231,2016,Unprovoked,BAHAMAS,New Providence Island,Water Sports,M,N,8,15
232,2016,Unprovoked,USA,Hawaii,Surfing,M,N,8,21
233,2016,Unprovoked,USA,Florida,Surfing,M,N,8,22
234,2016,Unprovoked,SPAIN,Alicante Province,Swimming,M,N,7,40
235,2016,Unprovoked,CHINA,Hong Kong,Swimming,M,N,7,72
236,2016,Boat,AUSTRALIA,Western Australia,Water Sports,M,N,7,
237,2016,Provoked,USA,Florida,Other,M,N,7,43
238,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,7,18
239,2016,Unprovoked,JAPAN,Kochi Prefecture,Surfing,M,N,7,29
240,2016,Unprovoked,AUSTRALIA,Tasmania,Surfing,M,N,7,36
241,2016,Unprovoked,BAHAMAS,Abaco Islands,Fishing,M,N,7,
242,2016,Provoked,AUSTRALIA,Queensland,Fishing,M,N,7,31
243,2016,Boat,USA,Alabama,Fishing,,N,7,
244,2016,Unprovoked,USA,Florida,Surfing,F,N,7,9
245,2016,Unprovoked,USA,Florida,,F,N,7,11
246,2016,Unprovoked,USA,California,Surfing,M,N,7,61
247,2016,Unprovoked,USA,South Carolina,Swimming,M,N,7,
248,2016,Unprovoked,BAHAMAS,,Water Sports,M,N,7,
249,2016,Unprovoked,SPAIN,Canary Islands,Swimming,F,N,7,10
250,2016,Boat,USA,California,Fishing,M,N,7,
251,2016,Provoked,USA,Massachusetts,Fishing,M,N,7,59
252,2016,Boat,USA,California,Fishing,M,N,7,
253,2016,Unprovoked,USA,Florida,Swimming,F,N,7,42
254,2016,Provoked,AUSTRALIA,Queensland,Fishing,M,N,7,34
255,2016,Unprovoked,USA,South Carolina,,M,N,6,35
256,2016,Unprovoked,USA,North Carolina,Surfing,M,N,6,11
257,2016,Unprovoked,COLUMBIA,Isla Provedencia,Water Sports,M,N,6,59
258,2016,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,6,43
259,2016,Unprovoked,USA,South Carolina,Swimming,M,N,6,42
260,2016,Unprovoked,USA,Florida,Swimming,M,N,6,
261,2016,Unprovoked,USA,Hawaii,Surfing,M,N,6,
262,2016,Provoked,AUSTRALIA,Western Australia,Fishing,M,N,6,19
263,2016,Unprovoked,USA,Texas,Swimming,F,N,6,6
264,2016,Unprovoked,USA,North Carolina,Swimming,M,N,6,19
265,2016,Invalid,USA,South Carolina,Surfing,M,,6,27
266,2016,Unprovoked,USA,Florida,Swimming,M,N,6,64
267,2016,Unprovoked,AUSTRALIA,Western Australia,Water Sports,F,Y,6,60
268,2016,Unprovoked,EGYPT,Suez,Swimming,M,N,6,23
269,2016,Unprovoked,AUSTRALIA,New South Wales,Fishing,M,,6,
270,2016,Unprovoked,NEW CALEDONIA,,Surfing,M,N,6,
271,2016,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,Y,5,29
272,2016,Unprovoked,USA,California,Swimming,F,N,5,52
273,2016,Unprovoked,USA,Florida,Swimming,M,N,5,13
274,2016,Unprovoked,USA,Florida,Swimming,F,N,5,57
275,2016,Unprovoked,USA,Florida,Swimming,F,N,5,22
276,2016,Unprovoked,USA,Florida,Swimming,F,N,5,11
277,2016,Unprovoked,USA,Florida,Swimming,M,N,5,48
278,2016,Provoked,USA,Florida,Other,F,N,5,23
279,2016,Unprovoked,USA,Hawaii,Swimming,M,N,5,59
280,2016,Provoked,NEW ZEALAND,North Island,Fishing,M,N,5,39
281,2016,Unprovoked,INDONESIA,Bali,Surfing,M,N,4,24
282,2016,Unprovoked,USA,Florida,Surfing,M,N,4,15
283,2016,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,4,
284,2016,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,4,12
286,2016,Provoked,FRENCH POLYNESIA,Tuamotos,Fishing,M,N,4,26
287,2016,Unprovoked,USA,Florida,Fishing,M,N,4,26
288,2016,Unprovoked,NEW CALEDONIA,Grand Terre,Swimming,F,Y,4,69
289,2016,Invalid,CAPE VERDE,Boa Vista Island,,M,,4,60
290,2016,Unprovoked,USA,Florida,Fishing,M,N,4,34
291,2016,Invalid,USA,Florida,Other,M,,4,
292,2016,Unprovoked,USA,Hawaii,Water Sports,F,N,3,46
293,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,3,22
294,2016,Unprovoked,USA,Florida,,M,,3,
295,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,3,41
296,2016,Provoked,BAHAMAS,,,M,N,3,9
297,2016,Invalid,USA,California,Surfing,,,3,
298,2016,Unprovoked,USA,Florida,Surfing,M,N,3,19
299,2016,Unprovoked,Fiji,Vanua Levu,Water Sports,M,Y,3,45
300,2016,Unprovoked,USA,Florida,,M,N,3,12
301,2016,Unprovoked,AUSTRALIA,South Australia,Fishing,M,N,3,
302,2016,Unprovoked,BRAZIL,Santa Catarina State,Swimming,M,N,3,41
303,2016,Unprovoked,NEW CALEDONIA,South Province,Surfing,M,N,2,21
304,2016,Unprovoked,NEW CALEDONIA,South Province,Fishing,M,N,2,31
305,2016,Unprovoked,DOMINICAN REPUBLIC,Altagracia Province,Swimming,F,N,2,
306,2016,Invalid,CAYMAN ISLANDS,Grand Cayman,Other,M,,2,65
307,2016,Invalid,AUSTRALIA,Tasmania,Surfing,M,,2,
308,2016,Unprovoked,AUSTRALIA,Queensland,Swimming,F,N,2,45
309,2016,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,2,40
310,2016,Unprovoked,BRAZIL,Balneário Camboriú,Swimming,M,N,2,41
311,2016,Boat,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,1,
312,2016,Unprovoked,USA,Hawaii,Surfing,M,N,1,
313,2016,Unprovoked,USA,Hawaii,Surfing,F,N,1,15
314,2016,Unprovoked,USA,Texas,Fishing,M,N,1,
315,2016,Boat,UNITED ARAB EMIRATES,Fujairah Emirate,Fishing,M,N,1,
316,2016,Unprovoked,USA,Hawaii,Surfing,M,N,1,48
317,2016,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,1,
318,2016,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,1,11
319,2016,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,1,31
320,2015,Boat,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,12,
321,2015,Unprovoked,SPAIN,Grand Canary Island,Swimming,F,N,12,38
322,2015,Unprovoked,USA,Hawaii,Surfing,M,N,12,71
323,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,12,43
324,2015,Unprovoked,BRAZIL,Pernambuco,Water Sports,M,N,12,32
325,2015,Unprovoked,ARUBA,,Accident,M,Y,12,58
326,2015,Boat,AUSTRALIA,New South Wales,Fishing,,N,12,
327,2015,Unprovoked,BAHAMAS,,Fishing,M,N,12,26
328,2015,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,F,N,12,22
329,2015,Unprovoked,ECUADOR,Galapagos Islands,Water Sports,M,N,11,55
330,2015,Unprovoked,USA,Florida,Surfing,M,N,11,
331,2015,Unprovoked,USA,Florida,Swimming,F,N,11,
332,2015,Unprovoked,USA,Florida,Surfing,M,N,11,28
333,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,11,20
334,2015,Invalid,USA,Florida,Surfing,F,,12,9
335,2015,Unprovoked,USA,Hawaii,Swimming,M,N,11,54
336,2015,Unprovoked,USA,Florida,Swimming,F,N,11,28
337,2015,Unprovoked,MOZAMBIQUE,Inhambane Province,Fishing,M,N,11,19
338,2015,Unprovoked,AUSTRALIA,Western Australia,Fishing,M,N,10,50
339,2015,Unprovoked,USA,Hawaii,Surfing,M,N,10,10
340,2015,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,10,42
341,2015,Unprovoked,USA,Florida,Surfing,M,N,10,21
342,2015,Unprovoked,USA,Florida,Surfing,M,N,10,21
343,2015,Unprovoked,MOZAMBIQUE,Inhambane Province,Fishing,F,Y,10,35
344,2015,Invalid,USA,Hawaii,Surfing,M,,10,32
345,2015,Unprovoked,USA,Hawaii,Swimming,M,N,10,44
346,2015,Boat,USA,California,Fishing,M,N,10,
347,2015,Unprovoked,USA,South Carolina,Surfing,F,N,10,9
348,2015,Unprovoked,USA,Hawaii,Surfing,M,N,10,25
349,2015,Unprovoked,MOZAMBIQUE,Inhambane Province,Fishing,M,N,10,
350,2015,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,10,18
351,2015,Unprovoked,USA,Florida,Surfing,M,N,10,22
352,2015,Unprovoked,USA,Texas,Swimming,M,N,10,13
353,2015,Unprovoked,USA,Florida,Surfing,M,N,10,14
354,2015,Unprovoked,USA,Florida,Surfing,M,N,9,22
355,2015,Unprovoked,AUSTRALIA,Queensland,Water Sports,F,N,9,7
356,2015,Boat,USA,California,Fishing,M,N,9,
357,2015,Unprovoked,USA,Florida,Surfing,M,N,9,14
358,2015,Unprovoked,USA,Hawaii,Fishing,M,N,9,27
359,2015,Unprovoked,USA,Florida,Swimming,M,N,9,12
360,2015,Unprovoked,USA,Florida,Fishing,M,N,9,16
361,2015,Boat,USA,California,Fishing,M,N,9,
362,2015,Unprovoked,USA,Florida,Swimming,M,N,9,
363,2015,Unprovoked,USA,Florida,Surfing,M,N,9,20
364,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,9,42
365,2015,Unprovoked,USA,California,Surfing,F,N,9,50
366,2015,Provoked,USA,California,Fishing,M,N,9,29
367,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,9,62
368,2015,Unprovoked,USA,South Carolina,,M,N,9,
369,2015,Unprovoked,THAILAND,Phuket,Swimming,F,N,9,37
370,2015,Unprovoked,FIJI,,Fishing,M,N,9,
371,2015,Unprovoked,USA,California,Surfing,F,N,8,54
372,2015,Unprovoked,USA,California,Surfing,M,N,8,21
373,2015,Invalid,USA,Florida,,M,,8,
374,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,8,38
375,2015,Unprovoked,USA,South Carolina,Surfing,M,N,8,15
376,2015,Unprovoked,USA,Florida,Swimming,F,N,8,10
377,2015,Boat,USA,California,Fishing,M,N,8,22
378,2015,Invalid,SPAIN,Alicante,Swimming,M,,8,10
379,2015,Provoked,USA,California,Fishing,M,N,8,57
380,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,7,52
381,2015,Unprovoked,COSTA RICA,Guanacaste,Surfing,M,N,7,47
383,2015,Unprovoked,USA,Florida,Surfing,M,N,7,25
384,2015,Invalid,USA,South Carolina,Swimming,F,,7,35
385,2015,Unprovoked,AUSTRALIA,Tasmania,Water Sports,M,Y,7,46
386,2015,Provoked,USA,California,Fishing,M,N,7,31
387,2015,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,7,40
388,2015,Unprovoked,REUNION,,Surfing,M,N,7,45
389,2015,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,7,34
391,2015,Invalid,USA,California,Swimming,M,,7,39
392,2015,Invalid,FRENCH POLYNESIA,Bora Bora,Swimming,M,,7,
393,2015,Unprovoked,BAHAMAS,Grand Bahama Island,Fishing,F,N,7,23
394,2015,Unprovoked,USA,North Carolina,,M,N,7,32
395,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,7,52
396,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,7,32
397,2015,Unprovoked,USA,North Carolina,Swimming,M,N,7,68
398,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,6,
399,2015,Unprovoked,USA,South Carolina,Other,M,N,6,12
400,2015,Unprovoked,USA,North Carolina,Swimming,M,N,6,18
401,2015,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,6,19
402,2015,Invalid,USA,Florida,Swimming,F,,6,
403,2015,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,6,23
404,2015,Unprovoked,USA,South Carolina,Swimming,M,N,6,43
405,2015,Provoked,AUSTRALIA,Western Australia,Swimming,M,N,6,19
406,2015,Unprovoked,USA,North Carolina,Surfing,M,N,6,47
407,2015,Unprovoked,USA,North Carolina,Swimming,M,N,6,6
408,2015,Invalid,AUSTRALIA,Western Australia,Surfing,F,N,6,37
409,2015,Unprovoked,USA,South Carolina,Swimming,M,N,6,9
410,2015,Unprovoked,PUERTO RICO,,Fishing,M,N,6,36
411,2015,Unprovoked,USA,Florida,Swimming,M,N,6,10
412,2015,Unprovoked,USA,North Carolina,Swimming,M,N,6,16
413,2015,Unprovoked,USA,North Carolina,Swimming,F,N,6,12
414,2015,Unprovoked,USA,California,,F,N,6,
415,2015,Unprovoked,USA,North Carolina,Surfing,F,N,6,13
416,2015,Unprovoked,USA,Florida,Other,M,N,6,11
417,2015,Unprovoked,USA,Florida,Other,F,N,6,17
418,2015,Unprovoked,REUNION,Le Port,Surfing,M,N,6,47
419,2015,Unprovoked,USA,Florida,Swimming,F,N,5,14
420,2015,Unprovoked,USA,Florida,Swimming,F,N,5,19
421,2015,Unprovoked,FRENCH POLYNESIA,Rangiroa,Fishing,M,N,5,19
422,2015,Unprovoked,USA,Florida,Swimming,F,N,5,13
423,2015,Unprovoked,USA,Florida,Surfing,M,N,5,18
424,2015,Unprovoked,USA,South Carolina,,M,N,5,30
425,2015,Unprovoked,NEW CALEDONIA,,Water Sports,M,Y,5,50
426,2015,Unprovoked,USA,Florida,Swimming,M,N,5,
427,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,5,
428,2015,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Water Sports,M,N,5,29
429,2015,Unprovoked,USA,Hawaii,Water Sports,F,Y,4,65
430,2015,Unprovoked,USA,Florida,Swimming,M,N,4,63
431,2015,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,4,26
432,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,4,71
433,2015,Unprovoked,USA,Florida,Other,M,N,4,48
434,2015,Unprovoked,REUNION,Saint-Gilles-les-Bains,Surfing,M,Y,4,13
435,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,4,
436,2015,Unprovoked,USA,Florida,Fishing,M,N,4,70
437,2015,Invalid,ITALY,Sardinia,Water Sports,M,,3,43
438,2015,Invalid,BRAZIL,Pernambuco,Surfing,M,,3,23
439,2015,Boat,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,3,36
440,2015,Unprovoked,EGYPT,,Swimming,M,Y,3,52
441,2015,Unprovoked,USA,Hawaii,Swimming,M,N,3,58
442,2015,Unprovoked,FRENCH POLYNESIA,Bora Bora,Other,M,N,3,9
443,2015,Boat,AUSTRALIA,New South Wales,Fishing,M,N,3,
444,2015,Provoked,MEXICO,Sinaloa,Fishing,M,N,3,36
445,2015,Unprovoked,FRENCH POLYNESIA,Central Tuamotu,Other,M,N,3,18
446,2015,Boat,ATLANTIC OCEAN,,Water Sports,,N,2,
447,2015,Unprovoked,REUNION,dÉtang-Salé,Swimming,F,Y,2,22
448,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Y,2,41
449,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,2,35
450,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,2,
451,2015,Boat,AUSTRALIA,Queensland,Water Sports,M,N,1,57
452,2015,Provoked,USA,Hawaii,Fishing,M,N,1,20
453,2015,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,1,
454,2015,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,1,24
455,2015,Boat,USA,Florida,Fishing,M,N,1,
456,2015,Invalid,AUSTRALIA,New South Wales,Surfing,F,,1,
457,2015,Boat,AUSTRALIA,New South Wales,Fishing,M,N,1,
458,2015,Unprovoked,AUSTRALIA,New South Wales,Other,M,N,1,17
459,2015,Invalid,USA,Florida,Surfing,M,,1,38
460,2015,Unprovoked,BAHAMAS,Abaco Islands,Water Sports,F,N,1,34
461,2015,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,1,15
462,2015,Unprovoked,USA,Florida,,M,N,1,12
463,2014,Unprovoked,AUSTRALIA,New South Wales,Surfing,,N,12,
464,2014,Unprovoked,AUSTRALIA,Western Australia,Fishing,M,Y,12,17
466,2014,Invalid,SOUTH AFRICA,KwaZulu-Natal,Swimming,,,12,
467,2014,Unprovoked,USA,California,Surfing,M,N,12,50
468,2014,Provoked,AUSTRALIA,Victoria,Fishing,M,N,12,40
469,2014,Unprovoked,JAPAN,,Water Sports,M,N,12,
470,2014,Unprovoked,AUSTRALIA,Queensland,Fishing,M,Y,12,17
471,2014,Provoked,SPAIN,Granada,Fishing,M,N,12,
472,2014,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,11,13
473,2014,Provoked,MAURITIUS,Cargados Carajos Shoals (St. Brandon),Fishing,M,Y,11,39
474,2014,Boat,AUSTRALIA,Western Australia,Fishing,M,N,11,
475,2014,Boat,USA,California,,,N,11,
476,2014,Unprovoked,USA,Florida,Surfing,M,N,11,44
477,2014,Unprovoked,USA,Hawaii,Water Sports,M,N,11,53
478,2014,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,11,
479,2014,Unprovoked,USA,Florida,Surfing,M,N,11,18
480,2014,Unprovoked,USA,Hawaii,Surfing,F,N,10,34
481,2014,Provoked,AUSTRALIA,New South Wales,Surfing,M,N,10,20
482,2014,Unprovoked,USA,Hawaii,Surfing,F,N,10,
483,2014,Unprovoked,USA,Hawaii,Surfing,M,N,10,
484,2014,Boat,USA,California,Water Sports,F,N,10,
485,2014,Unprovoked,USA,Hawaii,Surfing,M,N,10,
486,2014,Unprovoked,AUSTRALIA,New South Wales,Surfing,F,N,10,13
487,2014,Unprovoked,USA,South Carolina,Swimming,F,N,10,7
488,2014,Unprovoked,USA,Florida,Surfing,F,N,10,
489,2014,Boat,AUSTRALIA,Western Australia,Water Sports,M,N,10,
490,2014,Unprovoked,USA,Florida,Surfing,M,N,10,29
491,2014,Unprovoked,USA,Florida,Fishing,F,N,10,40
492,2014,Unprovoked,USA,Florida,Surfing,M,N,10,15
493,2014,Boat,USA,California,Water Sports,M,N,10,
494,2014,Boat,USA,California,Water Sports,M,N,10,
495,2014,Unprovoked,USA,California,Surfing,M,N,10,28
496,2014,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,10,23
497,2014,Unprovoked,USA,Florida,Surfing,M,N,9,
498,2014,Unprovoked,FRENCH POLYNESIA,Moorea,Fishing,F,N,9,36
499,2014,Invalid,USA,California,Surfing,M,,9,
500,2014,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Y,9,50
501,2014,Unprovoked,USA,Alabama,Fishing,M,N,9,43
502,2014,Boat,USA,Massachusetts,Water Sports,F,N,9,20
503,2014,Provoked,USA,Florida,Fishing,M,N,9,52
504,2014,Unprovoked,SPAIN,Catalonia,Other,M,N,9,16
505,2014,Unprovoked,USA,Florida,Surfing,F,N,8,13
506,2014,Unprovoked,USA,Florida,Surfing,M,N,8,17
507,2014,Invalid,USA,Florida,,,,8,
508,2014,Provoked,USA,Maryland,Fishing,M,N,8,33
509,2014,Unprovoked,SPAIN,Alicante,Swimming,F,N,8,30
510,2014,Unprovoked,USA,North Carolina,Surfing,M,N,8,29
511,2014,Unprovoked,USA,South Carolina,Swimming,F,N,8,
512,2014,Provoked,USA,Florida,Fishing,M,N,8,
513,2014,Unprovoked,USA,North Carolina,Surfing,,N,8,
514,2014,Unprovoked,AUSTRALIA,Western Australia,Fishing,M,N,8,31
515,2014,Unprovoked,USA,Florida,Swimming,M,N,8,
516,2014,Unprovoked,USA,Florida,,M,N,8,26
517,2014,Unprovoked,BAHAMAS,,Fishing,M,N,8,
518,2014,Unprovoked,USA,Florida,Swimming,F,N,8,10
519,2014,Unprovoked,USA,Louisiana,Swimming,M,N,8,7
520,2014,Unprovoked,USA,South Carolina,Surfing,M,N,8,10
521,2014,Unprovoked,USA,Florida,Swimming,F,N,8,45
522,2014,Unprovoked,USA,Florida,Surfing,M,N,8,50
523,2014,Unprovoked,USA,Florida,Surfing,M,N,8,8
524,2014,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,8,20
526,2014,Unprovoked,USA,North Carolina,Swimming,M,N,7,
527,2014,Unprovoked,REUNION,Saint-Leu,Surfing,M,N,7,51
528,2014,Unprovoked,USA,Florida,Swimming,M,N,7,8
529,2014,Unprovoked,SPAIN,Canary Islands,Swimming,,N,7,
530,2014,Unprovoked,USA,Hawaii,Swimming,M,N,7,61
531,2014,Unprovoked,USA,Florida,Swimming,M,N,7,39
532,2014,Invalid,BAHAMAS,West End,Water Sports,M,,7,63
533,2014,Unprovoked,USA,North Carolina,Surfing,M,N,7,
534,2014,Unprovoked,USA,Florida,Surfing,M,N,7,14
535,2014,Provoked,USA,California,Swimming,M,N,7,
536,2014,Unprovoked,USA,California,Surfing,M,N,7,
537,2014,Unprovoked,USA,South Carolina,Surfing,M,N,7,19
538,2014,Boat,ST. MARTIN,,Water Sports,M,N,6,48
